Line Name,Code,Español,English,Code-switching,ToDo
jobs.bayou-turtle-danger2.task.historicalData,@2173DA19,Consigue datos históricos de la población de las especies en el {h}Sitio O{/h},Get historical population data for the species at {h}Site O{/h},,TRUE
jobs.bayou-turtle-danger2.task.measureSiteO,@D4E9B681,Recolecta datos con tu Tanque de Medidas para crear un modelo de Sincronización del {h}Sitio O{/h},Use your measurement tank to collect data for a Sync model of {h}Site O{/h},,TRUE
jobs.bayou-turtle-danger2.task.syncModel,@37B1EDD7,Creaun modelo que coincida con los datos de población del {h}Sitio O{/h} utilizando Experimentos y la Herramienta de Modelización.,Use Experiments and the Modeling Tool to create a model that matches {h}Site O{/h}'s population data,,TRUE
jobs.bayou-turtle-danger.task.visualModelO,@1F95662D,Crea un modelo visual de la red trófica de la tortuga boba en el {h}Sitio O{/h},Create a visual model of the food web at {h}Site O{/h},,TRUE
jobs.bayou-turtle-danger2.argue.claimLabel,@6D994782,Las poblaciones de tortugas están estables.,Turtle populations are stable.,,TRUE
jobs.bayou-reef-decision.name,@B23C122A,La Sentencia Del Arrecife,Reef Decision,,TRUE
jobs.bayou-reef-decision.desc,@3E091BDC,Nos gustaría ver qué ocurriría con las poblaciones de tortugas si se eliminara el arrecife.,We would like to see what would happen to turtle populations if the reef were removed.,,TRUE
jobs.bayou-reef-decision.task.reportBack,@2370D38B,Informa tus hallazgos a {nameof @profBayou},Report your findings back to {nameof @profBayou},,TRUE
jobs.bayou-reef-decision.task.intervene,@FEB6F2AC,Crea un modelo de intervención para argumentar si debemos o no eliminar la plataforma del arrecife.,Create an intervention model you can use to argue whether or not we should remove the rig from the reef.,,TRUE
jobs.bayou-reef-decision.argue.claimLabel1,@DF7D0C3E,La plataforma debe eliminarse del arrecife.,The rig should be removed from the reef.,,TRUE
jobs.bayou-reef-decision.argue.claimLabel2,@DE7D0AAB,La plataforma debe quedarse en el arrecife.,The rig should be left to remain in the reef.,,TRUE
jobs.bayou-hide-n-seek.task.reportBack,@C1ABEDF6,Informa a {nameof @profBayou} de tus resultados.,Report back to {nameof @profBayou} with your findings,,TRUE
jobs.bayou-hide-n-seek.task.jellyScan,@616646E0,Vuelve al {h}Sitio O{/h} y escanea alrededor para encontrar a la difícil medusa.,Head back out to {h}Site O{/h} and scan around to find the elusive jellyfish.,,TRUE
jobs.bayou-hide-n-seek.task.jellyObservation,@123C38C5,Observa si las tortugas bobas interactúan con las medusas lunares.,Observe whether Loggerhead Turtles interact with Moon Jellies.,,TRUE
jobs.bayou-hide-n-seek.task.jellyRates,@C0177A94,Utiliza tu {item}tanque de medidas{/item} para averiguar a qué velocidad las {pluralnameof LoggerheadTurtle} comen {pluralnameof MoonJelly}.,Use your {item}measurement tank{/item} to find the rates at which {pluralnameof LoggerheadTurtle} eat {pluralnameof MoonJelly},,TRUE
jobs.bayou-hide-n-seek.task.jellyPredict,@CD295FF2,"Con tus resultados, crea un modelo de predicción para las medusas.",Create a prediction model of your findings for the jellyfish.,,TRUE
jobs.bayou-hide-n-seek.name,@708AEC0D,Las Escondidas,Hide 'n Seek,,TRUE
jobs.bayou-hide-n-seek.desc,@BCE79D0F,"Queremos ver qué puede ocurrir en el futuro con las tortugas, y tenemos que asegurarnos de que no se nos escapa nada.","We want to see what might happen in the future for the turtles, and we need to make sure we're not missing anything.",,TRUE
jobs.bayou-hide-n-seek.argue.claimLabel1,@EA0482D3,Permanecerá estable la población de tortugas,The turtle population will remain stable,,TRUE
jobs.bayou-hide-n-seek.argue.claimLabel2,@EB048466,Empezará a aumentar la población de tortugas,The turtle population will start increasing,,TRUE
jobs.bayou-hide-n-seek.argue.claimLabel3,@EC0485F9,Empezará a disminuir la población de tortugas,The turtle population will begin to decrease,,TRUE
jobs.coral-lionfish-conspiracy.name,@42CA0780,Conspiración del Pez León,Lionfish Conspiracy,,TRUE
jobs.coral-lionfish-conspiracy.desc,@80B48156,¿Por qué no habla nadie del pez león? Hay una razón por qué prefieren el ecosistema del arrecife.  Deben de interactuar con el coral. ¿Qué hacen?,Why is no one talking about the lionfish? There's a reason they prefer the reef ecosystem.  They must be interacting with the coral. What do they do?!,,TRUE
jobs.lionfish-conspiracy.task.scanNew,@68657339,Escanea cualquier organismo nuevo en el {h}Sitio S{/h},Scan any new organisms at {h}Site S{/h},,TRUE
jobs.lionfish-conspiracy.task.observeInteractions,@60103C11,Observa cómo interactúa el Pez León con su medio ambiente,Determine the food sources of {nameof Lionfish},,TRUE
jobs.lionfish-conspiracy.task.arguePredator,@956F20D1,Defiende que los peces león son depredadores de otros peces,Report findings to {nameof profCoral},,TRUE
jobs.coral-lionfish-conspiracy.argue.claimEvidence,@AE7A6668,El pez león es un depredador que se come a otros peces,Lionfish are predators that eat other fish,,TRUE
jobs.coral-hunting-lions.name,@E3505183,Cazando Leones,Hunting Lions,,TRUE
jobs.coral-hunting-lions.desc,@640830F1,¿Te interesa la caza? Tenemos que modelizar cómo funciona la caza para saber si debemos permitirla o quizás incluso promoverla.,Fisher interest in hunting {nameof Lionfish} is growing. We need to model how hunting might work so we can decide whether to regulate or even advocate for it.,,TRUE
jobs.coral-hunting-lions.task.scanSpear,@E0E56795,Descubre cómo los cazadores cazan al pez león,Identify how hunters hunt Lionfish,,TRUE
jobs.coral-hunting-lions.task.argueIncentive,@739D42C2,Argumenta a favor de un incentivo a la cazería,Argue for a hunting incentive,,TRUE
jobs.coral-hunting-lions.task.scanHistory,@01F3389C,Escanea las poblaciones históricas y los datos químicos del agua en el {h}Sitio S{/h},Scan the historical populations and water chemistry data of {h}Site S{/h},,TRUE
jobs.coral-hunting-lions.task.scanCritters,@617C6D80,Escanea cualquier organismo que falta en el {h}Sitio S{/h},Scan any unscanned organisms at {h}Site S{/h},,TRUE
jobs.coral-hunting-lions.task.countPopulation,@E7909507,Cuenta las poblaciones de organismos en el {h}Sitio S{/h},Count the organism populations at {h}Site S{/h},,TRUE
jobs.coral-hunting-lions.task.observeEatRules,@314830DE,Obtén todas las reglas sobre qué come qué en el {h}Sitio S{/h},Obtain all rules regarding what eats what at {h}Site S{/h},,TRUE
jobs.coral-hunting-lions.task.obtainStressRules,@402AEEC7,Obtén todas las reglas de estrés de los organismos en el {h}Sitio S{/h},Obtain all stress rules for organisms at {h}Site S{/h},,TRUE
jobs.coral-hunting-lions.task.measureStressEatRates,@0219A672,"Cuando están estresados, mide los índices de alimentación de todos los organismos en el {h}Sitio S{/h}.",Measure the eating rates of all organisms at {h}Site S{/h} when stressed,,TRUE
jobs.coral-hunting-lions.task.measureStressReproduceRates,@26D4EE35,Mide los índices de reproducción de todos los organismos en el {h}Sitio S{/h},Measure the reproduction rates of all organisms at {h}Site S{/h},,TRUE
jobs.coral-hunting-lions.task.obtainChemistry,@8999C48A,Mide el efecto  al medio ambiente que los organismos causan.,Measure the effects of organisms on their environment,,TRUE
jobs.coral-hunting-lions.task.predictModel,@F9217933,"Según las tendencias actuales, modela el futuro del {h}Sitio S{/h}.",Model the future of {h}Site S{/h} according to existing trends,,TRUE
jobs.coral-hunting-lions.task.interveneModel,@06BC90E6,Modela el futuro del {h}Sitio S{/h} si se permite cazar el Pez León,Model the future of {h}Site S{/h} if hunters are allowed to hunt Lionfish,,TRUE
jobs.coral-hunting-lions.argue.claimModel,@7E18265D,Presenta un Modelo de Intervención para el Pez León en el {nameof RS-2S},Present an Intervention Model of Lionfish at {nameof RS-2S},,TRUE
jobs.coral-hunting-lions.argue.claimCoral,@9AAA4CED,Muestra un organismo que estresa al coral y cómo lo estresa,Present an organism that stresses the coral and how it stresses the coral,,TRUE
jobs.coral-hunting-lions.argue.claimLionfish,@18621244,Muestra una cadena de hechos que explique la influencia del pez león sobre las poblaciones del coral,Present a chain of facts that explain how Lionfish influence coral populations,,TRUE
jobs.coral-fake-fix.name,@1C259917,Falso arreglo del arrecife,Fake Reef Fix,,TRUE
jobs.coral-fake-fix.desc,@31555A7D,"Intentamos determinar por qué este arrecife tiene problemas, así que instalamos arrecifes artificiales en un esfuerzo por arreglarlo. Reporta el estado del arrecife.","We're trying to determine why this reef has been struggling, so we installed artificial reefs in an effort to fix it. Report back on the reef's status.",,TRUE
jobs.coral-fake-fix.task.findReef,@22BDE960,Encuentra el arrecife artificial en el {h}Sitio S{/h},Find the artificial reef at {h}Site S{/h},,TRUE
jobs.coral-fake-fix.task.scanProbes,@8262A513,Recoge datos de la sonda de población,Collect population probe data,,TRUE
jobs.coral-fake-fix.task.countPopulation,@0A371633,Cuenta las poblaciones actuales en el coral y arrecife artificial,Count current coral and artificial reef populations,,TRUE
jobs.coral-fake-fix.task.argue,@9F2EFDC9,Roportate al {nameof RS-Coral} sobre si el arrecife artificial ayudó a la población del coral,Report to the {nameof RS-Coral} about whether the fake reef helped the coral population,,TRUE
jobs.coral-fake-fix.argue.claimLabel,@74A69742,El arrecife artificial no ayudó a las poblaciones del coral,The artificial reef has not helped coral populations,,TRUE
jobs.coral-fake-fix.argue.claimLabelIncorrect,@49BC1459,El arrecife artificial sí ayudó a las poblaciones del coral en el {h}Sitio,The artificial reef has helped coral populations at {h}Site S{/h},,TRUE
jobs.coral-much-algae.name,@859B9C0A,Tantas algas,So Much Algae,,TRUE
jobs.coral-much-algae.desc,@2AB6EDBC,"Otro investigador observó que el coral está cubierto de algas rojas. Esos peces leónes me dan miedo, así que evito esa zona lo más posible. ¿Puedes comprobar por qué hay tantas algas?","Another researcher reported that the coral is covered in turf algae. Those lionfish scare me, so I avoid that area as much as possible. Can you double check and see if you can figure out why there is so much algae?",,TRUE
jobs.coral-much-algae.task.scanAll,@F8F94FCA,Escanea todas las especies en el {h}Sitio S{/h},Scan all species at {h}Site S{/h},,TRUE
jobs.coral-much-algae.task.observeEatAlgae,@9256F14C,Averigua qué come la {nameof TurfAlgae},Find what eats {nameof TurfAlgae},,TRUE
jobs.coral-much-algae.task.measureEatRate,@CAC81606,Mide la velocidad con que el {nameof BlueTang} se come la {nameof TurfAlgae}.,Measure the rate at which {nameof BlueTang} eats {nameof TurfAlgae},,TRUE
jobs.coral-much-algae.task.modelPopulations,@31AFC851,{map-name}Modela{/map-name} las poblaciones del Pez Cirujano Azul y las Algas Rojas.,{map-name}Model{/map-name} Blue Tang and Turf Algae populations.,,TRUE
jobs.coral-much-algae.task.reportBack,@B2D014AB,Informa de por qué hay tanta {nameof TurfAlgae}.,Report on why there is so much {nameof TurfAlgae},,TRUE
jobs.coral-much-algae.argue.claimLabel,@8F3A27DB,No hay suficientes peces para balancear la población de Algas Rojas.,There are not enough fish to balance the Turf Algae population,,TRUE
jobs.coral-much-algae.argue.claimLabelIncorrect,@DDF53E76,El pez león hace que las algas se reproduzcan más rápido.,The Lionfish are making the Turf Algae reproduce faster,,TRUE
jobs.kelp-mussel-fest-solution.name,@647C993B,Solución para Mejillones en Fiesta,Mussel Fest Solution,,TRUE
jobs.kelp-mussel-fest-solution.desc,@4F123C89,"Aparte de su forma extraña, ¿los mejillones del {h}Sitio C{/h} se ven afectados negativamente? Nos interesa saber cómo cambió su tasa de reproducción. ¡Los restaurantes locales quieren seguir sirviendo mejillones!","Other than the weird shape, are the Mussels at {h}Site C{/h} being adversely affected? We're particularly interested in how their reproduction rate has changed. The local restaurants want to keep serving mussels!",,TRUE
jobs.kelp-mussel-fest-solution.task.stressedRate,@2B7DB092,Mide las tasas de reproducción de los mejillones cuando están estresados,Measure Mussel reproduction rates when stressed,,TRUE
jobs.kelp-mussel-fest-solution.task.unstressedRate,@4ABD5051,Mide las tasas de reproducción de los mejillones sin estrés,Measure Mussel reproduction rates when not stressed,,TRUE
jobs.kelp-mussel-fest-solution.task.reportChange,@065B7E43,Informa si han cambiado las tasas de reproducción de los mejillones,Report whether Mussel reproduction rates have changed,,TRUE
jobs.kelp-mussel-fest-solution.argue.claimLabel,@55428F06,Explica cómo el estrés afecta la tasa de reproducción de los mejillones en el {h}Sitio C{/h},Explain how Mussel reproduction rate is affected by stress in {h}Site C{/h},,TRUE
jobs.kelp-refuge-failure.task.lightRatesGiant,@52265128,Mide la tasa que las Algas Gigantes consumen luz,Measure the rate at which Giant Kelp consume light,,TRUE
jobs.kelp-refuge-failure.task.lightRatesBull,@C3D848F2,Mide el consumo de luz de las algas de toro,Measure the rate at which Bull Kelp consume light,,TRUE
jobs.arctic-missing-whale.name,@F1004405,¡Ballena desaparecida!,Missing Whale!,,TRUE
jobs.arctic-missing-whale.desc,@D8965827,"Unos investigadores del sur contaron la manada a su llegada y falta una. Creen que se perdió por aquí, posiblemente cerca del {fullnameof RS-4W}.","Some researchers down south counted the pod on arrival and one is missing. They think she got lost up here, potentially near {fullnameof RS-4W}.",,TRUE
jobs.arctic-missing-whale.task.findWhale,@E942EFA1,"Busca en el {h}Sitio W{/h} señales de Linda, la ballena desaparecida",Search {h}Site W{/h} for signs of Linda the missing whale,,TRUE
jobs.arctic-missing-whale.task.reportBack,@EDF9993E,Comunícanos tus resultados,Report back with your findings,,TRUE
jobs.arctic-whale-csi.name,@D56ED706,***Détective de Ballenas,***Whale CSI,,TRUE
jobs.arctic-whale-csi.desc,@AF70FB40,Averigua qué le ocurrió a la ballena. Te daré información sobre las ballenas y un microscopio si lo aceptas.,Find out what happened to the whale. I'll give you some info on whales and a microscope if you accept this.,,TRUE
jobs.arctic-whale-csi.task.scanAndTag,@721F1FBC,"Escanea y Cuenta Salmones, Tiburones y Bacalaos","Scan and Count Salmon, Shark, and Cod",,TRUE
jobs.arctic-whale-csi.task.scanIceAlgae,@DA4156EE,Busca en el hielo por señales de vida microscópica,Search the ice for signs of microscopic life,,TRUE
jobs.arctic-whale-csi.task.reportBack,@E34C676F,Comunícanos tus resultados,Report back with your findings,,TRUE
jobs.arctic-time-of-death.name,@83EFE8AB,Hora de muerte,Time Of Death,,TRUE
jobs.arctic-time-of-death.desc,@1A9DB819,¿Hace cuánto tiempo murió la ballena desaparecida? Podemos utilizar el modelo de descomposición para determinar la hora de su muerte.,How long ago did the missing whale die? We can use the decomposition model to determine her time of death.,,TRUE
jobs.arctic-time-of-death.task.getPopulations,@6D53EC6D,Escanea y cuenta todos los organismos del {h}Sitio W{/h},Scan and Count all organisms at {h}Site W{/h},,TRUE
jobs.arctic-time-of-death.task.reportBack,@9F78E900,Comunícanos tus resultados,Report back with your findings,,TRUE
jobs.arctic-missing-whale.task.findTracker,@83D906A8,Busca en el {h}Sitio W{/h} por el rastreador de la ballena desaparecida,Search {h}Site W{/h} to find the missing whale tracker,,TRUE
jobs.arctic-missing-whale.argue.claimLabel,@36A52548,Evidencias de Linda,Evidence of Linda,,TRUE
jobs.arctic-disappearing-act.name,@BB6B2CB7,Acto de desaparición,Disappearing Act,,TRUE
jobs.arctic-disappearing-act.desc,@D315571D,¡Las caídas de ballenas son raras! Deberíamos aprovechar esta oportunidad para aprender más sobre cómo interactúan los organismos con ellas. ¿Qué está causando la descomposición de la ballena?,Whale falls are rare! We should use this opportunity to learn more about how organisms interact with them. What is causing the whale's decay?,,TRUE
jobs.arctic-disappearing-act.task.reportBack,@4FBC6024,Comunica tus descubrimientos a {nameof @arcticSci},Report your findings back to {nameof @arcticSci},,TRUE
jobs.arctic-disappearing-act.task.scanCritters,@B7B5E9E4,Escanea todos los bichos que se alimentan de la ballena caída en el {h}Sitio W{/h},Scan all organisms feasting on the whale fall in {h}Site W{/h},,TRUE
jobs.arctic-missing-whale.task.foundDetritus,@1A5617D5,Cuenta la cantidad de detritus encontrados en el cadáver de la ballena,Count the amount of detritus found on the whale carcass,,TRUE
jobs.arctic-disappearing-act.argue.claimLabel,@46F9F622,Presenta tu modelo visual de las interacciones entre especies en el {h}Sitio W{/h},Present your visual model of the species interactions at {h}Site W{/h},,TRUE
jobs.arctic-cause-of-death.desc,@A4758797,"¿Qué la mató? Tenemos dos hipótesis. O bien fue algo relacionado con el agua, o bien la falta de una fuente de alimento, ya que las ballenas no tienen depredadores naturales.","What killed her? We have two hypotheses. It was either something about the water, or lack of a food source, since whales have no natural predators.",,TRUE
jobs.arctic-cause-of-death.name,@C1A55595,Causa de Muerte,Cause of Death,,TRUE
jobs.arctic-cause-of-death.task.enviornmentData,@8607F762,Recoge datos medioambientales del {h}Sitio W{/h},Collect environmental data at {h}Site W{/h},,TRUE
jobs.arctic-cause-of-death.task.currPopData,@9A74FFF6,Recoge los datos de la población actual del {h}Sitio W{/h},Count the current populations of organisms whales eat at {h}Site W{/h},,TRUE
jobs.arctic-cause-of-death.task.histPopData,@C78FE0C6,Recoge los datos históricos de la población del {h}Sitio W{/h},Collect the historic population data at {h}Site W{/h},,TRUE
jobs.arctic-cause-of-death.task.report,@E1CCAF01,Comunica tus descubrimientos a {nameof @arcticSci},Report your findings back to {nameof @arcticSci},,TRUE
jobs.arctic-time-of-death.task.report,@796971D7,Comunica tus resultados a {nameof @arcticSci} cuando estés lista.,Report your findings back to {nameof @arcticSci} when you're ready.,,TRUE
jobs.arctic-time-of-death.task.getPops,@71C2F257,Reporta tus hallazgos a {nameof @profArctic},Report your findings back to {nameof @profArctic},,TRUE
jobs.arctic-time-of-death.task.popData,@8029F91C,Recoge los datos históricos actuales de la población en el {h}Sitio W{/h},Collect the current and historic population data at {h}Site W{/h},,TRUE
jobs.arctic-time-of-death.argue.claimLabel1,@42A4B985,La ballena está en la 1ra Etapa,The whale fall is in stage 1,,TRUE
jobs.arctic-time-of-death.argue.claimLabel2,@3FA4B4CC,La ballena está en la 2da Etapa,The whale fall is in stage 2,,TRUE
jobs.arctic-time-of-death.argue.claimLabel3,@40A4B65F,La ballena está en la 3ra Etapa,The whale fall is in stage 3,,TRUE
jobs.arctic-cause-of-death.argue.claimLabel1,@E427898B,Hubo un problema en la alimentación,There was a problem in the food supply.,,TRUE
jobs.arctic-cause-of-death.argue.claimLabel2,@E5278B1E,Algo en el ambiente de Linda la dañó.,Something in Linda's environment harmed her.,,TRUE
jobs.arctic-underneath.name,@FE13BE8F,¿Bajo el hielo?,Under the Ice?,,TRUE
jobs.arctic-underneath.desc,@FD9ED4D5,Parece que encontraste un nuevo sitio cuando fuiste arrastrada bajo el hielo. ¿Qué clase de criaturas viven en el {h}Sitio X{/h}?,It seems you found a new site when you were carried beneath the ice. What sorts of creatures live in {h}Site X{/h}?,,TRUE
jobs.arctic-underneath.task.report,@7893BB43,Reporta tus hallazgos a {nameof @profArctic},Report your findings back to {nameof @profArctic},,TRUE
jobs.arctic-underneath.task.explore,@8EAE6AA4,Cuenta las poblaciones de todas las especies bajo el hielo,Count the populations of all species under the ice,,TRUE
jobs.arctic-underneath.argue.claimLabel,@F3B9D8BA,¿Qué tipos de criaturas viven bajo el hielo?,What sorts of creatures live beneath the ice?,,TRUE
jobs.arctic-stationary-survival.name,@95D45A54,Supervivencia Estacionaria,Stationary Survival,,TRUE
jobs.arctic-stationary-survival.desc,@9191E482,"No pensábamos que un ecosistema pudiera sobrevivir con tan poca luz bajo el hielo. Sin embargo, ¡algunos organismos también estan prosperando!  ¿Cómo es posible? ¿De dónde viene la energía si no es del sol?","We didn't think an ecosystem would be able to survive with such a low amount of light under the ice. Yet, some species are thriving!  How is this possible? Where is the energy coming from if not the sun?",,TRUE
jobs.arctic-stationary-survival.task.report,@48F5F18A,Comunícanos tus resultados,Report back with your findings,,TRUE
jobs.arctic-stationary-survival.task.visualModel,@A68E2399,Construye un {h}modelo visual{/h} de cómo sobreviven las especies del {h}Sitio X{/h}.,Construct a {h}visual model{/h} of how the species at {h}Site X{/h} survive.,,TRUE
jobs.arctic-stationary-survival.argue.claimLabel,@C02B8A45,¿Cómo sobreviven las criaturas del {h}Sitio X{/h} bajo el hielo?,How do the creatures of {h}Site X{/h} survive beneath the ice?,,TRUE
jobs.arctic-isolated-instance.name,@DC38186A,Caso aislado,Isolated Instance,,TRUE
jobs.arctic-isolated-instance.desc,@81536A1C,"Estamos viendo muchas Esponjas de Vítreas en el {h}Sitio X{/h}, pero ninguna en el {h}Sitio Z{/h}. ¿Es el {h}Sitio X{/h} el único lugar donde pueden habitar estas esponjas? ¿Qué les impide que vivan en el {h}Sitio Z{/h}?","We're seeing a lot of Glass Sponges at {h}Site X{/h}, but none at {h}Site Z{/h}. Is {h}Site X{/h} the only place these sponges can live? What is preventing them from living at {h}Site Z{/h}?",,TRUE
jobs.arctic-isolated-instance.argue.claimLabelStress,@514EAEE3,Las esponjas están estresadas por los niveles de luz.,The Sponges are stressed by the light levels.,,TRUE
jobs.arctic-isolated-instance.argue.claimLabelPredator,@D0A16594,Un depredador se come a las esponjas.,A predator is eating the Sponges.,,TRUE
jobs.arctic-isolated-instance.argue.claimLabelFinal,@7BEB4921,Presenta pruebas que expliquen por qué las {pluralnameof GlassSponge} no se encuentran en el {nameof RS-4Z}.,Present evidence explaining why {pluralnameof GlassSponge} are not found in the {nameof RS-4Z}.,,TRUE
jobs.arctic-isolated-instance.task.scanAll,@3595ED6A,Examina todas las especies del {h}Sitio Z{/h},Scan all species at {h}Site Z{/h},,TRUE
jobs.arctic-isolated-instance.task.experimentPredatorAll,@B962EC41,Observa si los depredadores del Sitio Y comen Esponjas Vítreas,See if predators from Site Y eat Glass Sponges,,TRUE
jobs.arctic-isolated-instance.task.experimentPredatorZ,@D8B467A0,Observa qué comen los depredadores del {h}Sitio Z{/h},Observe which organisms {h}Site Z{/h} predators eat,,TRUE
jobs.arctic-isolated-instance.task.discussFindings,@45406836,Comenta tus hallazgos con {nameof @profArctic},Discuss your findings with {nameof @profArctic},,TRUE
jobs.arctic-isolated-instance.task.determineStress,@F21A6ADB,Determina los niveles de estrés de las Esponjas Vítreas,Determine Glass Sponge stress levels,,TRUE
jobs.arctic-isolated-instance.task.findPredator,@B4DCDB1A,Busca en el {h}sitio Y{/h} por depredadores de la {nameof GlassSponge},Search {h}Site Y{/h} for predators of {nameof GlassSponge},,TRUE
jobs.arctic-isolated-instance.task.scanSponge,@7051D0F9,Escanea una esponja de cristal,Scan a Glass Sponge,,TRUE
jobs.arctic-isolated-instance.task.countPopulations,@C3E32C67,Cuenta la población de la Estrella Cojín en el {h}Sitio Y{/h},Count the Cushion Star population at {h}Site Y{/h},,TRUE
jobs.arctic-disappearing-act.task.modelInteractions,@1B93FE0B,Modela todas las interacciones entre las especies,Model all species interactions,,TRUE
jobs.kelp-refuge-failure.task.histChem,@E258A8DD,Recoge datos históricos sobre la química del agua del Refugio,Collect Historical Water Chemistry Data from Refuge Site,,TRUE
jobs.bayou-turtle-danger.task.scanCyano,@810596EE,Escanea las {pluralnameof Cyanobacteria} en el {h}Sitio O{/h} utilizando el {item}Microscopio{/item},Scan the {nameof Cyanobacteria} at {h}Site O{/h} using the {item}Microscope{/item},,TRUE
jobs.bayou-turtle-danger.task.countCyano,@8D61954E,Cuenta la población de {nameof Cyanobacteria} en el {h}Sitio O{/h},Count the {nameof Cyanobacteria} population at {h}Site O{/h},,TRUE
jobs.arctic-cause-of-death.task.environmentData,@6A909930,Recoge el historial de datos medioambientales en el {h}Sitio W{/h},Collect environmental data history at {h}Site W{/h},,TRUE
jobs.kelp-shop-welcome.name,@DC8AD25E,Lista para el lanzamiento,Ready for Send Off,,TRUE
jobs.kelp-shop-welcome.desc,@20B8D958,Prepárate para el lanzamiento de tu nave con una actualización.,Prepare for send off by upgrading your ship.,,TRUE
jobs.kelp-shop-welcome.task.gotoShop,@BB551449,Visita la {map-name}Tiendita{/map-name},Visit the {map-name}Shop{/map-name},,TRUE
jobs.kelp-shop-welcome.task.getTagger,@956A2FB4,Compra el {nameof ROVTagger},Purchase the {nameof ROVTagger},,TRUE
jobs.kelp-shop-welcome.task.geVisualModel,@7D507223,Compra el {nameof VisualModel},Purchase {nameof VisualModel},,TRUE
jobs.coral-much-algae.task.histPop,@1D41EEE9,Recopila datos históricos de población de la sonda en el Sitio S,Gather historical population data from the probe at Site S,,TRUE
jobs.coral-check-up.name,@4094CA68,Chequeo del Pez Cirujano Azul,Tang Check-Up,,TRUE
jobs.coral-check-up.desc,@D45169BE,"Estuve considerando el modelo que hiciste, y parece que la precisión de este modelo es muy baja para que podamos obtener conclusiones auténticas. Tenemos que recopilar más datos sobre el {nameof BlueTang} en el {h}Sitio S{/h}","I've been considering that model you made, and it seems the accuracy of this model is too low for us to draw real conclusions. We need to collect more data about the {nameof BlueTang} at {h}Site S{/h}",,TRUE
jobs.coral-check-up.task.findStress,@315B5D4F,Encuentra los rangos de tensión del {nameof BlueTang}.,Find {nameof BlueTang} stress ranges,,TRUE
jobs.coral-check-up.task.findMicro,@39EE353D,Identifica cualquier organismo microscópico en el {h}Sitio S{/h},Identify any microscopic organisms at {h}Site S{/h},,TRUE
jobs.coral-check-up.task.observeIck,@FB03B7A1,Observa el efecto que el {nameof Ick} tiene sobre el {nameof BlueTang} en el {item}Tanque de Observación{/item},Observe the effect of {nameof Ick} on {nameof BlueTang} in the {item}Observation Tank{/item},,TRUE
jobs.coral-check-up.task.improveDescribe,@1D7D4E55,Mejora el {item}Modelo Descriptivo{/item} del {h}Sitio S{/h} basándote en los nuevos datos,Improve {h}Site S{/h} {item}Descriptive model{/item} based on new data,,TRUE
jobs.coral-check-up.task.reviseVisual,@70FA58C8,Revisa los {item}modelos{/item} del Sitio S basándote en los nuevos datos,Revise Site S {item}models{/item} based on new data,,TRUE
jobs.coral-check-up.task.report,@D4582B46,Reporta tus conclusiones,Report your findings,,TRUE
jobs.coral-check-up.task.countIck,@C77B7E8C,Cuenta las poblaciones del {nameof Ick},Count {nameof Ick} populations,,TRUE
jobs.coral-check-up.argue.claimLabelIckStressing,@A8AE9CFE,El (nameof Ick} está estresando al Pez Cirujano Azul.,The Ick are stressing the Blue Tang,,TRUE
jobs.coral-check-up.argue.claimLabel,@3920A2A9,El (nameof Ick} está estresando al Pez Cirujano Azul.,Present a model which includes Ick stressing Blue Tang,,TRUE
jobs.coral-check-up.task.measureIck,@4DA5EE8D,"Utilizando el {map-name}Tanque de Medidas{/map-name}, mide los índices de reproducción y alimentación del Pez Cirujano Azul cuando está estresado.",Measure Tang's reproduction and eating rates when stressed using the {map-name}Measurement Tank{/map-name},,TRUE
jobs.bayou-displaced-reef.task.makeModel,@992C6792,Recopila tus datos en un {h}modelo visual{/h} para mostrar las criaturas que se encuentran allí.,Compile your data into a {h}visual model{/h} to display the creatures found here.,,TRUE
jobs.coral-ocean-plastics.task.makeModel,@E170FE39,Crea un modelo visual que incluya plástico.,Create a visual model including plastic.,,TRUE
jobs.arctic-isolated-instance.task.checkCrab,@CA6FC614,Coloca la {nameof GlassSponge} en el Tanque de Observación con todo lo que pueda comérsela.,Place {nameof GlassSponge} in the Observation Tank with anything that might eat it.,,TRUE
jobs.arctic-isolated-instance.task.checkShark,@CD284DDF,Coloca las esponjas de cristal en el tanque de observación con el Tiburón salmón.,Place Glass Sponges in the Observation Tank with Salmon Sharks,,TRUE
jobs.arctic-isolated-instance.task.checkSeal,@430D9807,Coloca las esponjas de cristal en el tanque de observación con focas listadas.,Place Glass Sponges in the Observation Tank with Ribbon Seals,,TRUE
jobs.kelp-start-refuge.desc.short,@13847A2E,¿Cuál sería un buen refugio de algas? Sitio 1:[Temp. 02°C | Luz 60%]; Sitio 2:[Temp. 20°C | Luz 100%]; Sitio 3:[Temp. 13°C | Luz 100%].,Which site would make a good kelp refuge:\n{h}Site 1{/h}:[Temp 02°C | Light 60%]; {h}Site 2{/h}:[Temp 20°C | Light 100%]; {h}Site 3{/h}:[Temp 13°C | Light 100%],,TRUE
jobs.coral-hunting-lions.task.measureEatRates,@6E25A5AA,Mide las tasas de alimentación de todos los organismos en el {h}Sitio S{/h},Measure the eating rates of all organisms at {h}Site S{/h},,TRUE
jobs.arctic-isolated-instance.task.reportFinal,@508F17D8,Presenta tus resultados a {nameof @profArctic},Present your findings to {nameof @profArctic},,TRUE
