RS-4Y-script|RS-4Y.emergeAgain:10, guide, , "{@guide}    Sure, this again."
RS-4Y-script|RS-4Y.emergeAgain:11, , , "Listen Shakespeare:"
RS-4Y-script|RS-4Y.emergeAgain:12, , , "You {h}cannot{/h} scan things in the current until you have upgraded your {h}engine{/h}."
RS-4Y-script|RS-4Y.emergeAgain:13, , , "You can swim in circles all day -- it is never going to happen."
RS-4Y-script|RS-4Y.lowerBlockerFirst:2, guide, , "{@guide}    That ice looks solid..."
RS-4Y-script|RS-4Y.lowerBlockerFirst:3, , , "We won't be able to surface here without some kind of {h}tool{/h}."
RS-4Y-script|RS-4Y.lowerBlockerFirst:6, player, , "{@player}   Wait, didn't I buy an {nameof Icebreaker}?"
RS-4Y-script|RS-4Y.lowerBlockerFirst:7, , , "I could use that here."
RS-4Y-script|RS-4Y.lowerBlockerFirst:9, player, , "{@player}   Didn't one of the mechanics have an {nameof Icebreaker} for sale?"
RS-4Y-script|RS-4Y.upperBlockerFirst:2, guide, , "{@guide}    That ice isn't going anywhere..."
RS-4Y-script|RS-4Y.upperBlockerFirst:3, , , "We won't be able to dive further down without some kind of {h}tool{/h}."
RS-4Y-script|RS-4Y.upperBlockerFirst:6, player, , "{@player}   Wait, didn't I buy an {nameof Icebreaker}?"
RS-4Y-script|RS-4Y.upperBlockerFirst:7, , , "I could use that here."
RS-4Y-script|RS-4Y.upperBlockerFirst:9, player, , "{@player}   Didn't one of the mechanics have an {nameof Icebreaker} for sale?"
dream06_00|Dream06.convoTrigger1:1, , , "If you remove that reef, all that life will be destroyed! {auto}{wait-abs 2.5}"
dream06_00|Dream06.convoTrigger1:4, , , "It NEEDS to go! {auto}{wait-abs 2.5}"
dream06_00|Dream06.convoTrigger1:7, , , "THINK OF THE CONSEQUENCES! {auto}{wait-abs 2.5}"
dream06_00|Dream06.convoTrigger1:10, , , "ENOUGH ALREADY! I'm going to save the reef! {auto}{wait-abs 4}"
BayouStationInterior|interior.bayouStation.intro:1, bayouSci, , "{@bayouSci} Well, well, well. Finally, some new blood around here!"
BayouStationInterior|interior.bayouStation.intro:2, profBayou, , "{@profBayou} Welcome to the Bayou Station, Ms. Ramirez."
BayouStationInterior|interior.bayouStation.intro:3, player, , "{@player}    Thanks. You can call me Ollie, or just O."
BayouStationInterior|interior.bayouStation.intro:4, , , "That reef out there, on the oil rig——I've never seen anything like it."
BayouStationInterior|interior.bayouStation.intro:5, profBayou, , "{@profBayou} Yes. Unusual, isn't it?"
BayouStationInterior|interior.bayouStation.intro:6, , , "I've been stationed here to decide what needs to be done."
BayouStationInterior|interior.bayouStation.intro:7, bayouSci, , "{@bayouSci} Well, obviously the rig needs to go! Why are we wastin' time on this?"
BayouStationInterior|interior.bayouStation.intro:8, profBayou, , "{@profBayou} Silias, the rig is not your concern."
BayouStationInterior|interior.bayouStation.intro:9, , , "I'm still waiting for your report on the comms tower mishap."
BayouStationInterior|interior.bayouStation.intro:10, bayouSci, , "{@bayouSci} I keep tellin' ya, Professor. That explosion wasn't my fault!"
BayouStationInterior|interior.bayouStation.intro:11, player, , "{@player} Wait a sec... your comms tower <i>exploded</i>??"
BayouStationInterior|interior.bayouStation.intro:12, , , "Oy. Todos ustedes están locos."
BayouStationInterior|interior.bayouStation.intro:13, profBayou, , "{@profBayou}  Si, y bilingües también."
BayouStationInterior|interior.bayouStation.intro:14, player, , "{@player} Oh. Uh, lo siento, Professor."
Job.Bayou|interior.job.bayou.jobGiver.noJob.a:0, profBayou, , "{@profBayou}  Hey, want to see the {h}Job Board{/h}?"
Job.Bayou|interior.job.bayou.jobGiver.noJob.a:1, , , "Sure!"
Job.Bayou|interior.job.bayou.jobGiver.noJob.a:2, , , "No thanks."
Job.Bayou|interior.job.bayou.jobGiver.noJob.mentionTio:0, profBayou, , "{@profBayou}  Ollie, I received a call from the {nameof RS-1C}. {nameof kelpMechanic} has something urgent to discuss."
Job.Bayou|interior.job.bayou.jobGiver.noJob.mentionTio:1, , , "You shouldn't leave him waiting too long."
Job.Bayou|interior.job.bayou.jobGiver.noJob.mentionTio:2, , , "I'll let you think about it. Want to see the {h}Job Board{/h}?"
Job.Bayou|interior.job.bayou.jobGiver.noJob.mentionTio:3, , , "Sure!"
Job.Bayou|interior.job.bayou.jobGiver.noJob.mentionTio:4, , , "No thanks."
Job.Bayou|interior.job.bayou.jobGiver.wrongStation.a:0, profBayou, , "{@profBayou}  Hmm, it looks like you've taken a job with someone else."
Job.Bayou|interior.job.bayou.jobGiver.wrongStation.a:1, , , "Unfortunately I can't help you with it here."
Job.Bayou|interior.job.bayou.jobGiver.wrongStation.a:2, , , "No shame in switching jobs to something here though."
Job.Bayou|interior.job.bayou.jobGiver.wrongStation.a:3, , , "Still want to see the {h}Job Board{/h}?"
Job.Bayou|interior.job.bayou.jobGiver.wrongStation.a:4, , , "Yes."
Job.Bayou|interior.job.bayou.jobGiver.wrongStation.a:5, , , "Nah."
Job.Bayou|interior.job.bayou.jobGiver.wrongStation.b:0, profBayou, , "{@profBayou}  I think you have a job with someone else right now."
Job.Bayou|interior.job.bayou.jobGiver.wrongStation.b:1, , , "You'll have to talk to them for the details."
Job.Bayou|interior.job.bayou.jobGiver.wrongStation.b:2, , , "Could always take a job here though..."
Job.Bayou|interior.job.bayou.jobGiver.wrongStation.b:3, , , "Still want to see the {h}Job Board{/h}?"
Job.Bayou|interior.job.bayou.jobGiver.wrongStation.b:4, , , "Yes."
Job.Bayou|interior.job.bayou.jobGiver.wrongStation.b:5, , , "Nah."
Job.Bayou|interior.job.bayou.jobGiver.wrongCharacter.a:0, profBayou, , "{@profBayou}  You seem to have a job with {nameof @bayouSci}..."
Job.Bayou|interior.job.bayou.jobGiver.wrongCharacter.a:1, , , "You should talk to him instead."
Job.Bayou|interior.job.bayou.jobGiver.wrongCharacter.b:0, profBayou, , "{@profBayou}  Ah, I believe you need to talk to {nameof @bayouSci} instead."
Job.Bayou|interior.job.bayou.jobGiver.wrongCharacter.b:1, , , "He's the one for your current job."
Job.Bayou|interior.job.bayou.jobGiver.hasJob.a:0, profBayou, , "{@profBayou}  {random Hey, got|So, do you have} anything to report for your current job?"
Job.Bayou|interior.job.bayou.jobGiver.hasJob.a:1, , , "Yep!"
Job.Bayou|interior.job.bayou.jobGiver.hasJob.a:2, , , "Let me {random see|look at} the {h}Job Board{/h}."
Job.Bayou|interior.job.bayou.jobGiver.hasJob.a:3, , , "Nope."
Job.Bayou|interior.job.bayou.action.cancel:0, profBayou, , "{@profBayou}  Okay, well please let me know when you need me."
Job.Bayou|interior.job.bayou.action.cancel.currentJob:0, profBayou, , "{@profBayou}  Just let me know when you're ready then."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.noJob1:0, profBayou, , "{@profBayou}  Hmm, I'm not sure you're ready for that yet."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.noJob1:1, , , "You |might| want to try some other jobs first."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.noJob2:0, profBayou, , "{@profBayou}  I don't know if you're ready for that one yet, Ollie."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.noJob2:1, , , "I'd suggest you try some other jobs first."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.jobWithMe1:0, profBayou, , "{@profBayou}  I don't think I'd recommend this one just yet, Ollie."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.jobWithMe1:1, , , "But I do have {nameof $local:jobId}."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.jobWithMe1:2, , , "I'd suggest you give that one a look."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.jobWithMe2:0, profBayou, , "{@profBayou}  Hmm, I'm not sure you're ready for that one yet."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.jobWithMe2:1, , , "I do have {nameof $local:jobId} posted."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.jobWithMe2:2, , , "I'd recommend you check that job out first."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.resumeJobWithMe1:0, profBayou, , "{@profBayou}  I don't think I'd recommend this one just yet, Ollie."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.resumeJobWithMe1:1, , , "But I believe you've already started on {nameof $local:jobId}."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.resumeJobWithMe1:2, , , "I'd suggest you give that one another look."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.resumeJobWithMe2:0, profBayou, , "{@profBayou}  Hmm, I'm not sure you're ready for that one yet."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.resumeJobWithMe2:1, , , "But you've already started {nameof $local:jobId}."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.resumeJobWithMe2:2, , , "Perhaps you should go back and finish it."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.jobWithOther1:0, profBayou, , "{@profBayou}  I don't think I'd recommend this one just yet, Ollie."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.jobWithOther1:1, , , "But {nameof @bayouSci} does have {nameof $local:jobId}."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.jobWithOther1:2, , , "I'd suggest you give that one a look."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.jobWithOther2:0, profBayou, , "{@profBayou}  Hmm, I'm not sure you're ready for that one yet."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.jobWithOther2:1, , , "{nameof @bayouSci} does have {nameof $local:jobId} posted."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.jobWithOther2:2, , , "I'd recommend you check that job out first."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.jobAtNotVisitedStation1:0, profBayou, , "{@profBayou}  I can't recommend this one for you yet, Ollie."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.jobAtNotVisitedStation1:1, , , "I know that {formalnameof $local:jobPoster} has a job over at the {nameof $local:jobLocation}."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.jobAtNotVisitedStation1:2, , , "{nameof $local:jobId}, I believe it's called."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.jobAtNotVisitedStation2:0, profBayou, , "{@profBayou}  Hmm, I wouldn't suggest you try this one yet."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.jobAtNotVisitedStation2:1, , , "But I know {formalnameof $local:jobPoster} has a job at the {nameof $local:jobLocation}."
Job.Bayou|interior.job.bayou.jobGiver.jobRec.jobAtNotVisitedStation2:-120, , , "I'd recommend you head there and give {nameof $local:jobId} a try."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.noJob.a:0, bayouSci, , "{@bayouSci}  Hey, want to see the {h}Job Board{/h}?"
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.noJob.a:1, , , "Sure!"
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.noJob.a:2, , , "No thanks."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.noJob.mentionTio:0, bayouSci, , "{@bayouSci}  Oh, hey, Ollie! {nameof kelpMechanic} wants to run something by you when you have some time."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.noJob.mentionTio:1, , , "He's at the {nameof RS-1C} with an upgrade. Now might be a great time, since you aren't in the middle of a job."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.noJob.mentionTio:2, , , "Anyway, want to see the {h}Job Board{/h}?"
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.noJob.mentionTio:3, , , "Sure!"
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.noJob.mentionTio:4, , , "No thanks."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.wrongStation.a:0, bayouSci, , "{@bayouSci}  Hmm, it looks like you've taken a job with someone else."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.wrongStation.a:1, , , "Unfortunately I can't help you with it here."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.wrongStation.a:2, , , "No shame in switching jobs to something here though."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.wrongStation.a:3, , , "Still want to see the {h}Job Board{/h}?"
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.wrongStation.a:4, , , "Yes."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.wrongStation.a:5, , , "Nah."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.wrongStation.b:0, bayouSci, , "{@bayouSci}  I think you have a job with someone else right now."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.wrongStation.b:1, , , "You'll have to talk to them for the details."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.wrongStation.b:2, , , "Could always take a job here though..."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.wrongStation.b:3, , , "Still want to see the {h}Job Board{/h}?"
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.wrongStation.b:4, , , "Yes."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.wrongStation.b:5, , , "Nah."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.wrongCharacter.a:0, bayouSci, , "{@bayouSci}  Bah,| you've got a job with her."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.wrongCharacter.a:1, , , "Talk to her instead."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.hasJob.a:0, bayouSci, , "{@bayouSci}  {random Hey, got|So, do you have} anything to report for your current job?"
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.hasJob.a:1, , , "Yep!"
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.hasJob.a:2, , , "Let me {random see|look at} the {h}Job Board{/h}."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.hasJob.a:3, , , "Nope."
Job_Alt.Bayou|interior.job.bayou_alt.action.cancel:0, bayouSci, , "{@bayouSci}  Okay, well please let me know when you need me."
Job_Alt.Bayou|interior.job.bayou_alt.action.cancel.currentJob:0, bayouSci, , "{@bayouSci}  Just let me know when you're ready then."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.noJob1:0, bayouSci, , "{@bayouSci}  Hmm, I'm not sure you're ready for that yet."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.noJob1:1, , , "You |might| want to try some other jobs first."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.noJob2:0, bayouSci, , "{@bayouSci}  I don't know if you're ready for that one yet, Ollie."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.noJob2:1, , , "I'd suggest you try some other jobs first."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.jobWithMe1:0, bayouSci, , "{@bayouSci}  I don't think I'd recommend this one just yet, Ollie."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.jobWithMe1:1, , , "But I do have {nameof $local:jobId}."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.jobWithMe1:2, , , "I'd suggest you give that one a look."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.jobWithMe2:0, bayouSci, , "{@bayouSci}  Hmm, I'm not sure you're ready for that one yet."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.jobWithMe2:1, , , "I do have {nameof $local:jobId} posted."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.jobWithMe2:2, , , "I'd recommend you check that job out first."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.resumeJobWithMe1:0, bayouSci, , "{@bayouSci}  I don't think I'd recommend this one just yet, Ollie."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.resumeJobWithMe1:1, , , "But I believe you've already started on {nameof $local:jobId}."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.resumeJobWithMe1:2, , , "I'd suggest you give that one another look."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.resumeJobWithMe2:0, bayouSci, , "{@bayouSci}  Hmm, I'm not sure you're ready for that one yet."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.resumeJobWithMe2:1, , , "But you've already started {nameof $local:jobId}."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.resumeJobWithMe2:2, , , "Perhaps you should go back and finish it."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.jobWithOther1:0, bayouSci, , "{@bayouSci}  I don't think I'd recommend this one just yet, Ollie."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.jobWithOther1:1, , , "But {nameof @profBayou} does have {nameof $local:jobId}."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.jobWithOther1:2, , , "I'd suggest you give that one a look."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.jobWithOther2:0, bayouSci, , "{@bayouSci}  Hmm, I'm not sure you're ready for that one yet."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.jobWithOther2:1, , , "{nameof @profBayou} does have {nameof $local:jobId} posted."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.jobWithOther2:2, , , "I'd recommend you check that job out first."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.jobAtNotVisitedStation1:0, bayouSci, , "{@bayouSci}  I can't recommend this one for you yet, Ollie."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.jobAtNotVisitedStation1:1, , , "I know that {formalnameof $local:jobPoster} has a job over at the {nameof $local:jobLocation}."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.jobAtNotVisitedStation1:2, , , "{nameof $local:jobId}, I believe it's called."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.jobAtNotVisitedStation2:0, bayouSci, , "{@bayouSci}  Hmm, I wouldn't suggest you try this one yet."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.jobAtNotVisitedStation2:1, , , "But I know {formalnameof $local:jobPoster} has a job at the {nameof $local:jobLocation}."
Job_Alt.Bayou|interior.job.bayou_alt.jobGiver.jobRec.jobAtNotVisitedStation2:-116, , , "I'd recommend you head there and give {nameof $local:jobId} a try."
Headers/CommonShop.leaf|interior.shop.bayou.eval.purchasePrompt:3, , , "{h}Yes! (Purchase){/h}"
Headers/CommonShop.leaf|interior.shop.bayou.eval.purchasePrompt:4, , , "{random ...Yes?|Uh...}"
Headers/CommonShop.leaf|interior.shop.bayou.eval.purchasePrompt:8, , , "{h}Yes! (Install){/h}"
Headers/CommonShop.leaf|interior.shop.bayou.eval.purchasePrompt:11, , , "{random Just looking!|No.}"
Shop.Bayou|interior.shop.bayou.shopLocked.a:0, bayouMechanic, , "{@bayouMechanic} Sorry, shop's closed!"
Shop.Bayou|interior.shop.bayou.shopLocked.a:1, , , "I need to go grab a coffee. Or an energy drink."
Shop.Bayou|interior.shop.bayou.shopLocked.a:2, , , "Maybe both."
Shop.Bayou|interior.shop.bayou.shopLocked.a:3, , , "But definitely stop by soon!"
Shop.Bayou|interior.shop.bayou.shopOpen.first:0, bayouMechanic, , "{@bayouMechanic}  Hey! You're O, right? I'm SO glad you're here."
Shop.Bayou|interior.shop.bayou.shopOpen.first:1, , , "{nameof @profBayou} and {nameof @bayouSci} have been driving me crazy."
Shop.Bayou|interior.shop.bayou.shopOpen.first:2, player, , "{@player}       Ha. My mom would say they need a mental health break. Maybe some ginger-kelp cookies."
Shop.Bayou|interior.shop.bayou.shopOpen.first:3, , , "How'd you know my name?"
Shop.Bayou|interior.shop.bayou.shopOpen.first:4, bayouMechanic, , "{@bayouMechanic}  Oh... I hope this isn't weird, but I'm a huge fan of your sister."
Shop.Bayou|interior.shop.bayou.shopOpen.first:5, , , "I got to meet her once, at an event for girls in oceanic tech."
Shop.Bayou|interior.shop.bayou.shopOpen.first:6, , , "She even gave me this necklace!"
Shop.Bayou|interior.shop.bayou.shopOpen.first:7, player, , "{@player}       Ooh... is that an ammonite fossil?"
Shop.Bayou|interior.shop.bayou.shopOpen.first:8, , , "Mer and I used to collect those when I was a kid."
Shop.Bayou|interior.shop.bayou.shopOpen.first:9, bayouMechanic, , "{@bayouMechanic}  You must really miss her."
Shop.Bayou|interior.shop.bayou.shopOpen.first:10, , , "I used to have an old article about her taped up on my wall."
Shop.Bayou|interior.shop.bayou.shopOpen.first:11, , , "I can try to dig it up, if you want."
Shop.Bayou|interior.shop.bayou.shopOpen.first:12, player, , "{@player}       That would be amazing. Thanks, {nameof @bayouMechanic}."
Shop.Bayou|interior.shop.bayou.shopOpen.first:13, bayouMechanic, , "{@bayouMechanic}  Well... I've probably fangirled enough. Wanna take a look at my shop?"
Shop.Bayou|interior.shop.bayou.shopOpen.first:14, , , "Sure!"
Shop.Bayou|interior.shop.bayou.shopOpen.first:15, , , "Not right now!"
Shop.Bayou|interior.shop.bayou.shopOpen.a:0, bayouMechanic, , "{@bayouMechanic} Hey! Welcome back, O. Wanna take a look around?"
Shop.Bayou|interior.shop.bayou.shopOpen.a:1, , , "Sure!"
Shop.Bayou|interior.shop.bayou.shopOpen.a:2, , , "Not right now."
Shop.Bayou|interior.shop.bayou.shopOpen.lookingForFlashlight:0, bayouMechanic, , "{@bayouMechanic}  Hey! Welcome back, O. Any luck finding that {nameof Flashlight} {nameof @coralMechanic} dropped?"
Shop.Bayou|interior.shop.bayou.shopOpen.lookingForFlashlight:1, , , "If you've forgotten any of the details, I can remind you what happened."
Shop.Bayou|interior.shop.bayou.shopOpen.lookingForFlashlight:2, , , "Remind me about the flashlight."
Shop.Bayou|interior.shop.bayou.shopOpen.lookingForFlashlight:3, , , "Show me the shop!"
Shop.Bayou|interior.shop.bayou.shopOpen.lookingForFlashlight:4, , , "Never mind."
Shop.Bayou|interior.shop.bayou.flashlightRefresher:0, bayouMechanic, , "{@bayouMechanic}  Well, step one, your uncle {nameof @kelpMechanic} lent the {nameof Flashlight} to {nameof @coralMechanic}."
Shop.Bayou|interior.shop.bayou.flashlightRefresher:1, , , "Step two, {nameof @coralMechanic} dropped it near the {nameof FinalStation}."
Shop.Bayou|interior.shop.bayou.flashlightRefresher:2, , , "Step three, {nameof @coralMechanic} LEFT it down there."
Shop.Bayou|interior.shop.bayou.flashlightRefresher:3, , , "So now you'll have to dive down into the {nameof FinalStation} to right the imbalance in the universe."
Shop.Bayou|interior.shop.bayou.flashlightRefresher:4, , , "Can I help with anything else?"
Shop.Bayou|interior.shop.bayou.flashlightRefresher:5, , , "Show me the shop!"
Shop.Bayou|interior.shop.bayou.flashlightRefresher:6, , , "Not right now."
Shop.Bayou|interior.shop.bayou.shopOpen.gotFlashlight:0, bayouMechanic, , "{@bayouMechanic} Hey, you're back O! And you found the {nameof Flashlight}!"
Shop.Bayou|interior.shop.bayou.shopOpen.gotFlashlight:1, , , "Told ya you could handle it."
Shop.Bayou|interior.shop.bayou.shopOpen.gotFlashlight:2, , , "So, wanna take a look around?"
Shop.Bayou|interior.shop.bayou.shopOpen.gotFlashlight:3, , , "Sure!"
Shop.Bayou|interior.shop.bayou.shopOpen.gotFlashlight:4, , , "Not right now."
Shop.Bayou|interior.shop.bayou.shopOpen.mackBackstory:0, bayouMechanic, , "{@bayouMechanic} Hey, O! Wanna hang out for a while?"
Shop.Bayou|interior.shop.bayou.shopOpen.mackBackstory:1, bayouMechanic, , "{@bayouMechanic} I'm still fixing up the comms."
Shop.Bayou|interior.shop.bayou.shopOpen.mackBackstory:2, bayouMechanic, , "{@bayouMechanic} Wish those two would stop bickering... I can see why {nameof @mack} left."
Shop.Bayou|interior.shop.bayou.shopOpen.mackBackstory:3, player, , "{@player} {nameof @mack}?"
Shop.Bayou|interior.shop.bayou.shopOpen.mackBackstory:4, bayouMechanic, , "{@bayouMechanic} Oh, she was the mechanic here before me."
Shop.Bayou|interior.shop.bayou.shopOpen.mackBackstory:5, bayouMechanic, , "{@bayouMechanic} She's awesome, but she got fed up of all the fighting."
Shop.Bayou|interior.shop.bayou.shopOpen.mackBackstory:6, bayouMechanic, , "{@bayouMechanic} Took off a couple weeks ago to join the Nautilus crew."
Shop.Bayou|interior.shop.bayou.shopOpen.mackBackstory:7, player, , "{@player} Wait... really? My friend {nameof @sam} is on the Nautilus!"
Shop.Bayou|interior.shop.bayou.shopOpen.mackBackstory:8, bayouMechanic, , "{@bayouMechanic} Ooh, that's awesome!"
Shop.Bayou|interior.shop.bayou.shopOpen.mackBackstory:9, bayouMechanic, , "{@bayouMechanic} {nameof @sam} must be super adventurous. That mission is definitely not for the faint of heart."
Shop.Bayou|interior.shop.bayou.shopOpen.mackBackstory:10, bayouMechanic, , "{@bayouMechanic} Wish I was there, too..."
Shop.Bayou|interior.shop.bayou.shopOpen.mackBackstory:11, bayouMechanic, , "{@bayouMechanic} But, ya know. Somebody's gotta build a new comms array. Lucky me."
Shop.Bayou|interior.shop.bayou.shopOpen.merArticle:0, bayouMechanic, , "{@bayouMechanic}  O, you're back! Want some coffee?"
Shop.Bayou|interior.shop.bayou.shopOpen.merArticle:1, player, , "{@player}       Nah... I haven't been sleeping the best lately."
Shop.Bayou|interior.shop.bayou.shopOpen.merArticle:2, bayouMechanic, , "{@bayouMechanic}  Ugh. Same here."
Shop.Bayou|interior.shop.bayou.shopOpen.merArticle:3, , , "I'm almost done rigging up our new comms array."
Shop.Bayou|interior.shop.bayou.shopOpen.merArticle:4, player, , "{@player}       Wait... you're building the new comms hub alone? Don't you need some help?"
Shop.Bayou|interior.shop.bayou.shopOpen.merArticle:5, bayouMechanic, , "{@bayouMechanic}  Nah. I got this."
Shop.Bayou|interior.shop.bayou.shopOpen.merArticle:6, , , "Your sister built an experimental deep-sea probe all by herself."
Shop.Bayou|interior.shop.bayou.shopOpen.merArticle:7, , , "A new comms setup should be a piece of cake."
Shop.Bayou|interior.shop.bayou.shopOpen.merArticle:8, , , "And that reminds me. I found that old article about Mer!"
Shop.Bayou|interior.shop.bayou.shopOpen.merArticle:9, bayouMechanic, , "{@bayouMechanic}  She was amazing. You're so lucky you get to follow in her footsteps."
Shop.Bayou|interior.shop.bayou.shopOpen.postFinalJob:0, bayouMechanic, , "{@bayouMechanic} O! I was hoping you'd stop by."
Shop.Bayou|interior.shop.bayou.shopOpen.postFinalJob:1, bayouMechanic, , "{@bayouMechanic} You okay? I heard about what happened."
Shop.Bayou|interior.shop.bayou.shopOpen.postFinalJob:2, bayouMechanic, , "{@bayouMechanic} It must've been so hard to lose the Challenger Deep... I know how much your sister's work meant to you."
Shop.Bayou|interior.shop.bayou.shopOpen.postFinalJob:3, player, , "{@player} Thanks, {nameof @bayouMechanic}. It's weird... but I'm actually feeling okay."
Shop.Bayou|interior.shop.bayou.shopOpen.postFinalJob:4, bayouMechanic, , "{@bayouMechanic} Oh. Well, in that case..."
Shop.Bayou|interior.shop.bayou.shopOpen.postFinalJob:5, bayouMechanic, , "{@bayouMechanic} You were AMAZING!"
Shop.Bayou|interior.shop.bayou.shopOpen.postFinalJob:6, bayouMechanic, , "{@bayouMechanic} Literally EVERYBODY's talking about it, O. Even {nameof @profBayou} was impressed!"
Shop.Bayou|interior.shop.bayou.shopOpen.postFinalJob:7, player, , "{@player} Wow. Seriously??"
Shop.Bayou|interior.shop.bayou.shopOpen.postFinalJob:8, bayouMechanic, , "{@bayouMechanic} Yep. You're basically a legend."
Shop.Bayou|interior.shop.bayou.action.cancel:0, bayouMechanic, , "{@bayouMechanic}  Alright,| well, you know where to find me!"
Shop.Bayou|interior.shop.bayou.unlockHintHere:0, bayouMechanic, , "{@bayouMechanic}   {random Oh, |Just so you know,} this would unlock a {h}Job{/h} here at the Bayou!"
Shop.Bayou|interior.shop.bayou.unlockHintSomewhere:0, bayouMechanic, , "{@bayouMechanic}   {random Hey,|As a bonus,} this would unlock some jobs over at the {nameof $local:hintStation}!"
